t_us,j1_us,j2_us,j3_us,j4_us,j5_us,g_us
53363392,1628,1099,1761,1524,1918,1183
53443384,1624,1097,1757,1524,1915,1183
53523384,1621,1096,1753,1524,1913,1183
53603380,1618,1094,1749,1524,1911,1183
53683384,1615,1093,1745,1524,1908,1183
53763388,1611,1091,1741,1524,1906,1183
53843384,1608,1090,1737,1524,1903,1183
53923392,1605,1088,1733,1524,1901,1183
54003388,1602,1087,1729,1524,1898,1183
54083388,1599,1085,1725,1524,1895,1183
54163384,1595,1083,1721,1524,1893,1183
54243380,1592,1082,1716,1524,1890,1183
54323384,1589,1080,1712,1524,1888,1183
54403392,1586,1078,1708,1524,1885,1183
54483388,1583,1076,1703,1524,1882,1183
54563384,1580,1075,1699,1524,1880,1183
54643392,1577,1073,1694,1524,1877,1183
54723388,1574,1071,1690,1524,1874,1183
54803388,1571,1069,1685,1524,1871,1183
54883384,1568,1067,1680,1524,1869,1183
54963388,1565,1065,1676,1524,1866,1183
55043384,1563,1066,1673,1524,1862,1183
55524500,1563,1072,1674,1524,1857,1183
55604500,1562,1080,1676,1524,1851,1183
55684496,1562,1088,1678,1524,1846,1183
55764504,1562,1096,1680,1524,1840,1183
55844512,1562,1104,1683,1524,1834,1183
55924524,1562,1112,1685,1524,1828,1183
56004520,1562,1121,1687,1524,1821,1183
56084520,1562,1129,1688,1524,1815,1183
56164504,1562,1137,1690,1524,1809,1183
56244500,1562,1145,1692,1524,1802,1183
56324500,1562,1153,1694,1524,1796,1183
56404500,1562,1161,1695,1524,1789,1183
56484496,1562,1169,1696,1524,1783,1183
56564492,1562,1177,1698,1524,1776,1183
56644492,1562,1185,1699,1524,1770,1183
56724496,1562,1193,1700,1524,1763,1183
56804500,1562,1200,1701,1524,1756,1183
56884496,1562,1208,1702,1524,1749,1183
56964496,1562,1216,1703,1524,1742,1183
57044504,1562,1224,1703,1524,1735,1183
57124500,1562,1231,1704,1524,1728,1183
57204500,1562,1239,1704,1524,1721,1183
57284500,1562,1246,1705,1524,1714,1183
57364500,1562,1253,1705,1524,1707,1183
57444504,1562,1256,1705,1524,1705,1183
57924496,1562,1252,1705,1524,1709,1183
58004492,1562,1246,1705,1524,1715,1183
58084508,1562,1238,1704,1524,1721,1183
58164496,1562,1231,1704,1524,1728,1183
58244504,1562,1224,1703,1524,1735,1183
58324504,1562,1216,1703,1524,1742,1183
58404500,1562,1208,1702,1524,1749,1183
58484500,1562,1200,1701,1524,1756,1183
58564496,1562,1193,1700,1524,1763,1183
58644492,1562,1185,1699,1524,1770,1183
58724500,1562,1177,1698,1524,1776,1183
58804496,1562,1169,1696,1524,1783,1183
58884496,1562,1161,1695,1524,1789,1183
58964492,1562,1153,1694,1524,1796,1183
59044492,1562,1145,1692,1524,1802,1183
59124504,1562,1137,1690,1524,1809,1183
59204500,1562,1129,1688,1524,1815,1183
59284500,1562,1121,1687,1524,1821,1183
59364508,1562,1112,1685,1524,1828,1183
59444496,1562,1104,1683,1524,1834,1183
59524492,1562,1096,1680,1524,1840,1183
59604500,1562,1088,1678,1524,1846,1183
59684500,1562,1080,1676,1524,1852,1183
59764500,1562,1071,1673,1524,1857,1183
59844496,1563,1066,1671,1524,1861,1183
59924496,1566,1063,1670,1524,1862,1183
60004500,1569,1062,1668,1524,1861,1183
60084500,1573,1062,1667,1524,1861,1183
60164496,1576,1061,1665,1524,1860,1183
60244496,1580,1060,1664,1524,1859,1183
60324504,1583,1060,1662,1524,1858,1183
60404500,1587,1059,1661,1524,1857,1183
60484500,1590,1058,1659,1524,1857,1183
60564500,1594,1058,1658,1524,1856,1183
60644500,1597,1057,1656,1524,1855,1183
60724500,1601,1056,1654,1524,1854,1183
60804500,1604,1055,1652,1524,1853,1183
60884496,1608,1055,1651,1524,1851,1183
60964496,1611,1054,1649,1524,1850,1183
61044496,1615,1053,1647,1524,1849,1183
61124504,1618,1052,1645,1524,1848,1183
61204504,1621,1051,1643,1524,1847,1183
61284504,1625,1050,1641,1524,1846,1183
61364504,1628,1049,1639,1524,1845,1183
61444504,1632,1049,1636,1524,1843,1183
61524500,1635,1048,1634,1524,1842,1183
61604496,1638,1047,1632,1524,1841,1183
61684492,1642,1046,1630,1524,1839,1183
61764504,1645,1045,1627,1524,1838,1183
61844500,1646,1044,1626,1524,1838,1183
62324500,1644,1045,1628,1524,1838,1183
62404500,1641,1046,1630,1524,1840,1183
62484496,1638,1047,1632,1524,1841,1183
62564500,1635,1048,1634,1524,1842,1183
62644496,1632,1049,1636,1524,1843,1183
62724496,1628,1049,1639,1524,1845,1183
62804496,1625,1050,1641,1524,1846,1183
62884492,1621,1051,1643,1524,1847,1183
62964492,1618,1052,1645,1524,1848,1183
63044504,1615,1053,1647,1524,1849,1183
63124500,1611,1054,1649,1524,1850,1183
63204504,1608,1055,1651,1524,1851,1183
63284496,1604,1055,1652,1524,1853,1183
63364492,1601,1056,1654,1524,1854,1183
63444492,1597,1057,1656,1524,1855,1183
63524504,1594,1058,1658,1524,1856,1183
63604492,1590,1058,1659,1524,1857,1183
63684504,1587,1059,1661,1524,1857,1183
63764504,1583,1060,1662,1524,1858,1183
63844508,1580,1060,1664,1524,1859,1183
63924500,1576,1061,1665,1524,1860,1183
64004496,1573,1061,1667,1524,1861,1183
64084492,1569,1062,1668,1524,1862,1183
64164504,1566,1063,1669,1524,1862,1183
64244504,1563,1066,1671,1524,1861,1183
64724496,1563,1072,1673,1524,1857,1183
64804492,1562,1080,1676,1524,1851,1183
64884504,1562,1088,1678,1524,1846,1183
64964492,1562,1096,1680,1524,1840,1183
65044504,1562,1104,1683,1524,1834,1183
65124508,1562,1112,1685,1524,1828,1183
65204492,1562,1121,1687,1524,1821,1183
65284504,1562,1129,1688,1524,1815,1183
65364504,1562,1137,1690,1524,1809,1183
65444500,1562,1145,1692,1524,1802,1183
65524524,1562,1153,1694,1524,1796,1183
65604524,1562,1161,1695,1524,1789,1183
65684500,1562,1169,1696,1524,1783,1183
65764504,1562,1177,1698,1524,1776,1183
65844500,1562,1185,1699,1524,1770,1183
65924504,1562,1193,1700,1524,1763,1183
66004500,1562,1200,1701,1524,1756,1183
66084500,1562,1208,1702,1524,1749,1183
66164496,1562,1216,1703,1524,1742,1183
66244496,1562,1224,1703,1524,1735,1183
66324492,1562,1231,1704,1524,1728,1183
66404508,1562,1239,1704,1524,1721,1183
66484492,1562,1246,1705,1524,1714,1183
66564496,1562,1253,1705,1524,1707,1183
66644504,1562,1256,1705,1524,1705,1183
67124496,1562,1252,1705,1524,1709,1183
67204496,1562,1246,1705,1524,1715,1183
67284492,1562,1238,1704,1524,1721,1183
67364500,1562,1231,1704,1524,1728,1183
67444500,1562,1224,1703,1524,1735,1183
67524496,1562,1216,1703,1524,1742,1183
67604504,1562,1208,1702,1524,1749,1183
67684504,1562,1200,1701,1524,1756,1183
67764504,1562,1193,1700,1524,1763,1183
67844500,1562,1185,1699,1524,1770,1183
67924496,1562,1177,1698,1524,1776,1183
68004492,1562,1169,1696,1524,1783,1183
68084504,1562,1161,1695,1524,1789,1183
68164500,1562,1153,1694,1524,1796,1183
68244496,1562,1145,1692,1524,1802,1183
68324500,1562,1137,1690,1524,1809,1183
68404496,1562,1129,1688,1524,1815,1183
68484492,1562,1121,1687,1524,1821,1183
68564500,1562,1112,1685,1524,1828,1183
68644500,1562,1104,1683,1524,1834,1183
68724496,1562,1096,1680,1524,1840,1183
68804492,1562,1088,1678,1524,1846,1183
68884496,1562,1080,1676,1524,1852,1183
68964500,1562,1071,1673,1524,1857,1183
69044496,1563,1065,1669,1524,1860,1183
69124496,1565,1061,1664,1524,1858,1183
69204500,1566,1058,1657,1524,1855,1183
69284500,1568,1055,1651,1524,1852,1183
69364496,1571,1052,1644,1524,1848,1183
69444492,1573,1049,1638,1524,1844,1183
69524504,1575,1046,1631,1524,1840,1183
69604508,1577,1043,1624,1524,1836,1183
69684492,1579,1040,1617,1524,1832,1183
69764504,1580,1037,1610,1524,1828,1183
69844500,1582,1034,1603,1524,1825,1183
69924496,1584,1031,1596,1524,1821,1183
70004496,1586,1028,1589,1524,1817,1183
70084492,1588,1025,1582,1524,1813,1183
70164496,1590,1022,1575,1524,1809,1183
70244500,1592,1019,1568,1524,1805,1183
70324500,1594,1015,1561,1524,1801,1183
70404500,1595,1012,1553,1524,1797,1183
70484496,1597,1009,1546,1524,1793,1183
70564496,1599,1005,1539,1524,1789,1183
70644492,1601,1002,1531,1524,1785,1183
70724504,1603,999,1524,1524,1781,1183
70804500,1604,995,1516,1524,1777,1183
70884500,1606,992,1509,1524,1772,1183
70964504,1608,988,1501,1524,1768,1183
71044496,1608,987,1498,1524,1767,1183
71525608,1607,989,1503,1524,1769,1183
71605616,1606,992,1509,1524,1773,1183
71685608,1604,995,1516,1524,1777,1183
71765616,1603,999,1524,1524,1781,1183
