t_us,j1_us,j2_us,j3_us,j4_us,j5_us,g_us
32201156,1541,830,1176,1524,1601,1183
32241160,1540,821,1157,1524,1591,1183
32281168,1540,811,1138,1524,1582,1183
32321156,1540,808,1132,1524,1579,1183
32761164,1540,814,1142,1524,1584,1183
32801156,1540,822,1158,1524,1592,1183
32841156,1541,831,1176,1524,1601,1183
32881160,1541,840,1194,1524,1610,1183
32921160,1542,848,1211,1524,1619,1183
32961164,1542,857,1229,1524,1627,1183
33001164,1543,865,1246,1524,1636,1183
33041156,1543,874,1263,1524,1644,1183
33081156,1544,882,1279,1524,1653,1183
33121160,1544,890,1295,1524,1661,1183
33161160,1545,898,1311,1524,1669,1183
33201156,1545,905,1327,1524,1677,1183
33241156,1546,913,1342,1524,1685,1183
33281160,1546,920,1358,1524,1693,1183
33321160,1547,927,1373,1524,1701,1183
33361156,1547,935,1387,1524,1708,1183
33401156,1548,942,1402,1524,1716,1183
33441160,1549,948,1416,1524,1723,1183
33481164,1549,955,1431,1524,1731,1183
33521152,1550,962,1445,1524,1738,1183
33561160,1550,968,1459,1524,1746,1183
33601164,1551,975,1473,1524,1753,1183
33641164,1552,981,1486,1524,1760,1183
33681152,1552,988,1500,1524,1768,1183
33721156,1553,994,1513,1524,1775,1183
33761160,1554,1000,1526,1524,1782,1183
33801152,1554,1006,1540,1524,1789,1183
33841152,1555,1012,1553,1524,1796,1183
33881160,1556,1017,1565,1524,1803,1183
33921156,1556,1023,1578,1524,1811,1183
33961160,1557,1029,1591,1524,1818,1183
34001164,1558,1034,1603,1524,1825,1183
34041156,1559,1040,1616,1524,1832,1183
34081164,1559,1045,1628,1524,1839,1183
34121156,1560,1050,1640,1524,1846,1183
34161164,1561,1055,1653,1524,1853,1183
34201164,1562,1061,1665,1524,1860,1183
34241156,1563,1066,1677,1524,1867,1183
34281164,1563,1070,1689,1524,1874,1183
34321164,1564,1075,1700,1524,1881,1183
34361156,1565,1080,1712,1524,1888,1183
34401152,1566,1085,1724,1524,1895,1183
34441160,1567,1089,1735,1524,1902,1183
34483664,1568,1093,1747,1524,1909,1183
34521156,1569,1098,1758,1524,1916,1183
34561164,1570,1102,1770,1524,1923,1183
34601156,1571,1106,1781,1524,1930,1183
