t_us,j1_us,j2_us,j3_us,j4_us,j5_us,g_us
49669088,1722,1475,1977,1524,1757,1183
50549096,1723,1466,1978,1524,1767,1183
50629096,1723,1455,1978,1524,1778,1183
50709088,1723,1442,1977,1524,1790,1183
50789084,1723,1430,1977,1524,1803,1183
50869092,1723,1416,1976,1524,1815,1183
50949092,1723,1403,1975,1524,1827,1183
51029092,1723,1390,1973,1524,1839,1183
51109092,1723,1376,1972,1524,1851,1183
51189088,1723,1363,1970,1524,1863,1183
51269088,1723,1349,1969,1524,1875,1183
51349092,1723,1336,1967,1524,1886,1183
51429092,1723,1322,1965,1524,1898,1183
51509088,1723,1309,1963,1524,1909,1183
51589084,1723,1295,1960,1524,1921,1183
51669096,1723,1281,1958,1524,1932,1183
51749092,1723,1268,1955,1524,1943,1183
51829088,1723,1254,1952,1524,1954,1183
51909088,1723,1241,1950,1524,1964,1183
51989092,1723,1227,1947,1524,1975,1183
52069088,1723,1214,1943,1524,1985,1183
52149092,1723,1200,1940,1524,1995,1183
52229088,1723,1187,1937,1524,2005,1183
52309088,1723,1174,1933,1524,2015,1183
52389088,1723,1160,1930,1524,2025,1183
52469092,1722,1151,1926,1524,2030,1183
52549088,1719,1148,1922,1524,2030,1183
52629092,1715,1146,1918,1524,2027,1183
52709092,1712,1145,1915,1524,2025,1183
52789088,1708,1144,1911,1524,2022,1183
52869088,1704,1144,1907,1524,2019,1183
52949084,1701,1143,1903,1524,2016,1183
53029096,1697,1142,1899,1524,2013,1183
53109092,1693,1141,1895,1524,2009,1183
53189088,1690,1140,1891,1524,2006,1183
53269092,1686,1139,1887,1524,2003,1183
53349088,1683,1138,1882,1524,2000,1183
53429088,1679,1137,1878,1524,1997,1183
53509084,1676,1135,1874,1524,1994,1183
53589096,1673,1134,1869,1524,1991,1183
53669092,1669,1133,1865,1524,1987,1183
53749096,1666,1132,1861,1524,1984,1183
53829092,1662,1131,1856,1524,1981,1183
53909084,1659,1129,1852,1524,1978,1183
53989096,1656,1128,1847,1524,1975,1183
54069092,1653,1127,1843,1524,1972,1183
54149092,1649,1125,1838,1524,1968,1183
54229092,1646,1124,1833,1524,1965,1183
54309088,1643,1122,1829,1524,1962,1183
54389092,1640,1121,1824,1524,1959,1183
54469092,1637,1119,1819,1524,1955,1183
54549084,1634,1117,1814,1524,1952,1183
54629096,1631,1116,1809,1524,1949,1183
54709092,1628,1114,1804,1524,1946,1183
54789088,1625,1112,1799,1524,1942,1183
54869088,1622,1111,1794,1524,1939,1183
54949088,1619,1109,1789,1524,1936,1183
55029092,1616,1107,1784,1524,1932,1183
55109092,1613,1105,1779,1524,1929,1183
55189084,1610,1103,1774,1524,1926,1183
55269096,1607,1101,1768,1524,1922,1183
55349092,1605,1100,1763,1524,1919,1183
55429092,1602,1098,1758,1524,1916,1183
55509092,1599,1096,1752,1524,1912,1183
55589088,1596,1093,1747,1524,1909,1183
55669088,1594,1091,1742,1524,1906,1183
55749088,1591,1089,1736,1524,1902,1183
55829092,1588,1087,1731,1524,1899,1183
55909092,1586,1085,1725,1524,1895,1183
55989092,1583,1083,1719,1524,1892,1183
56069092,1580,1081,1714,1524,1889,1183
56149092,1578,1078,1708,1524,1885,1183
56229088,1575,1076,1702,1524,1882,1183
56309096,1573,1074,1696,1524,1878,1183
56389096,1570,1071,1691,1524,1875,1183
56469084,1568,1069,1685,1524,1871,1183
56549084,1565,1066,1679,1524,1868,1183
56629092,1563,1064,1673,1524,1864,1183
56709088,1561,1061,1667,1524,1861,1183
56789088,1558,1059,1661,1524,1857,1183
56869088,1556,1056,1655,1524,1854,1183
56949088,1554,1054,1649,1524,1850,1183
57029084,1551,1051,1642,1524,1847,1183
57109088,1549,1048,1636,1524,1843,1183
57189088,1547,1046,1630,1524,1840,1183
57269092,1544,1043,1624,1524,1836,1183
57349092,1542,1040,1617,1524,1832,1183
57429088,1540,1037,1611,1524,1829,1183
57509088,1538,1035,1604,1524,1825,1183
57589088,1536,1032,1598,1524,1821,1183
57669088,1533,1029,1591,1524,1818,1183
57749092,1531,1026,1585,1524,1814,1183
57829092,1529,1023,1578,1524,1810,1183
57909088,1527,1020,1571,1524,1807,1183
57989088,1525,1017,1565,1524,1803,1183
58069088,1523,1014,1558,1524,1799,1183
58149084,1521,1011,1551,1524,1795,1183
58229096,1519,1008,1544,1524,1792,1183
58309096,1517,1005,1537,1524,1788,1183
58389088,1515,1001,1530,1524,1784,1183
58469088,1513,998,1523,1524,1780,1183
58549092,1511,995,1516,1524,1776,1183
58629088,1509,992,1509,1524,1773,1183
58709084,1507,988,1501,1524,1769,1183
58789092,1505,985,1494,1524,1765,1183
58869096,1503,982,1487,1524,1761,1183
58949092,1501,978,1480,1524,1757,1183
59029092,1499,975,1472,1524,1753,1183
59109088,1498,971,1465,1524,1749,1183
59189092,1496,968,1457,1524,1745,1183
59269088,1494,964,1449,1524,1741,1183
59349096,1492,960,1442,1524,1737,1183
59429088,1490,957,1434,1524,1733,1183
59509096,1489,953,1426,1524,1729,1183
59589092,1487,949,1418,1524,1724,1183
59669092,1485,945,1410,1524,1720,1183
59749088,1483,942,1402,1524,1716,1183
59829088,1482,938,1394,1524,1712,1183
59909096,1480,934,1386,1524,1708,1183
59989092,1478,930,1378,1524,1703,1183
60069088,1477,926,1369,1524,1699,1183
60149092,1475,922,1361,1524,1695,1183
60229088,1473,918,1353,1524,1690,1183
60309088,1472,914,1344,1524,1686,1183
60389084,1470,909,1335,1524,1681,1183
60469088,1469,905,1327,1524,1677,1183
60549096,1467,901,1318,1524,1672,1183
60629092,1465,896,1309,1524,1668,1183
60709088,1464,892,1300,1524,1663,1183
60789084,1462,889,1292,1524,1658,1183
61685248,1462,890,1288,1524,1654,1183
61765252,1461,894,1289,1524,1650,1183
61845244,1461,899,1290,1524,1646,1183
61925240,1461,905,1292,1524,1642,1183
62005248,1461,911,1294,1524,1639,1183
62085244,1461,916,1296,1524,1635,1183
62165252,1461,922,1297,1524,1631,1183
62245244,1461,928,1299,1524,1627,1183
62325240,1461,933,1301,1524,1623,1183
62405240,1461,939,1302,1524,1619,1183
62485248,1461,944,1304,1524,1615,1183
62565248,1461,950,1305,1524,1611,1183
62645240,1461,955,1306,1524,1606,1183
62725248,1461,961,1307,1524,1602,1183
62805244,1461,966,1309,1524,1598,1183
62885244,1461,971,1309,1524,1594,1183
62965248,1461,977,1310,1524,1589,1183
63045252,1461,982,1311,1524,1585,1183
63125244,1461,987,1312,1524,1580,1183
63205248,1461,992,1313,1524,1576,1183
63285244,1461,997,1313,1524,1571,1183
63365252,1461,1002,1314,1524,1567,1183
63445248,1461,1007,1314,1524,1562,1183
63525240,1461,1012,1314,1524,1557,1183
63605252,1461,1017,1316,1524,1554,1183
63685244,1461,1023,1322,1524,1555,1183
63765244,1461,1029,1331,1524,1558,1183
63845248,1461,1035,1341,1524,1562,1183
63925248,1461,1041,1352,1524,1566,1183
64005248,1461,1047,1362,1524,1570,1183
64085244,1461,1053,1372,1524,1575,1183
64165264,1461,1059,1383,1524,1579,1183
64245276,1461,1065,1393,1524,1583,1183
64325264,1461,1071,1403,1524,1587,1183
64405240,1461,1077,1413,1524,1591,1183
64485244,1461,1083,1423,1524,1595,1183
64565244,1461,1089,1433,1524,1599,1183
64645244,1461,1095,1442,1524,1603,1183
64725252,1461,1101,1452,1524,1607,1183
64805252,1460,1106,1462,1524,1611,1183
64885252,1460,1112,1471,1524,1615,1183
64965240,1460,1118,1481,1524,1618,1183
65045252,1460,1124,1490,1524,1622,1183
65125252,1460,1129,1500,1524,1626,1183
65205252,1460,1135,1509,1524,1629,1183
65285252,1460,1141,1518,1524,1633,1183
65365248,1460,1146,1527,1524,1637,1183
65445252,1460,1152,1537,1524,1640,1183
65525252,1460,1158,1546,1524,1643,1183
65605244,1460,1163,1555,1524,1647,1183
65685240,1460,1169,1564,1524,1650,1183
65765248,1460,1174,1573,1524,1654,1183
65845244,1460,1180,1582,1524,1657,1183
65925240,1460,1186,1590,1524,1660,1183
66005252,1459,1191,1599,1524,1663,1183
66085252,1459,1197,1608,1524,1667,1183
66165248,1459,1202,1617,1524,1670,1183
66245252,1459,1208,1625,1524,1673,1183
66325248,1459,1214,1634,1524,1676,1183
66405248,1459,1219,1643,1524,1679,1183
66485244,1459,1225,1651,1524,1682,1183
66565240,1459,1230,1660,1524,1685,1183
66645248,1459,1236,1668,1524,1688,1183
66725244,1459,1242,1677,1524,1691,1183
66805252,1459,1247,1685,1524,1693,1183
66885244,1459,1253,1694,1524,1696,1183
66965252,1459,1259,1702,1524,1699,1183
67045244,1458,1264,1710,1524,1702,1183
67125244,1458,1270,1719,1524,1704,1183
67205244,1458,1276,1727,1524,1707,1183
67285252,1458,1282,1735,1524,1709,1183
67365244,1458,1287,1744,1524,1712,1183
67445252,1458,1293,1752,1524,1714,1183
67525244,1458,1299,1760,1524,1717,1183
67605240,1458,1305,1768,1524,1719,1183
67685248,1458,1311,1776,1524,1721,1183
67765248,1458,1317,1784,1524,1723,1183
67845244,1458,1322,1793,1524,1726,1183
67925244,1457,1328,1801,1524,1728,1183
68005244,1457,1334,1809,1524,1730,1183
68085244,1457,1341,1817,1524,1732,1183
68165248,1457,1347,1825,1524,1734,1183
68245244,1457,1353,1833,1524,1735,1183
68325248,1457,1359,1841,1524,1737,1183
68405260,1457,1365,1849,1524,1739,1183
68485272,1457,1372,1857,1524,1741,1183
68565248,1457,1378,1865,1524,1742,1183
68645252,1457,1385,1873,1524,1744,1183
68725252,1456,1391,1881,1524,1745,1183
68805244,1456,1398,1888,1524,1746,1183
68885240,1456,1404,1896,1524,1747,1183
68965244,1456,1411,1904,1524,1749,1183
69045240,1456,1418,1912,1524,1750,1183
69125252,1456,1425,1920,1524,1751,1183
69205248,1456,1432,1928,1524,1751,1183
69285248,1456,1439,1936,1524,1752,1183
69365244,1456,1447,1944,1524,1753,1183
69445252,1455,1454,1952,1524,1753,1183
69525248,1455,1462,1959,1524,1753,1183
69605248,1455,1469,1967,1524,1753,1183
69685244,1455,1477,1975,1524,1753,1183
69765244,1455,1485,1983,1524,1753,1183
69845240,1455,1494,1991,1524,1753,1183
69925244,1455,1502,1999,1524,1752,1183
70005244,1455,1511,2007,1524,1751,1183
70085248,1454,1520,2015,1524,1750,1183
70165248,1454,1529,2023,1524,1749,1183
70245248,1454,1538,2031,1524,1748,1183
70325248,1454,1548,2038,1524,1746,1183
70405248,1454,1558,2046,1524,1744,1183
70485248,1454,1568,2054,1524,1742,1183
70565240,1454,1579,2063,1524,1739,1183
70645252,1453,1581,2068,1524,1742,1183
71525240,1453,1570,2069,1524,1754,1183
71605240,1453,1555,2069,1524,1769,1183
71685248,1453,1539,2069,1524,1785,1183
71765244,1453,1522,2068,1524,1802,1183
71845244,1453,1504,2066,1524,1818,1183
71925240,1453,1486,2065,1524,1834,1183
72005248,1453,1468,2063,1524,1851,1183
72085244,1453,1450,2061,1524,1867,1183
72165244,1453,1432,2059,1524,1883,1183
72245244,1453,1414,2057,1524,1899,1183
72325244,1453,1396,2055,1524,1914,1183
72405244,1453,1377,2052,1524,1930,1183
72485240,1453,1359,2049,1524,1945,1183
72565252,1453,1341,2046,1524,1960,1183
72645240,1453,1323,2043,1524,1975,1183
72725252,1453,1306,2040,1524,1989,1183
72805252,1453,1288,2036,1524,2004,1183
72885248,1453,1270,2032,1524,2017,1183
72965252,1453,1253,2029,1524,2031,1183
73045248,1453,1236,2025,1524,2044,1183
73125248,1453,1219,2021,1524,2057,1183
73205248,1453,1202,2016,1524,2070,1183
73285248,1453,1186,2012,1524,2082,1183
73365244,1453,1169,2008,1524,2094,1183
73445244,1454,1159,2003,1524,2099,1183
73525244,1457,1155,1998,1524,2098,1183
73605240,1459,1154,1992,1524,2094,1183
73685252,1462,1154,1987,1524,2089,1183
73765248,1464,1154,1982,1524,2083,1183
73845248,1467,1153,1976,1524,2078,1183
73925248,1470,1153,1971,1524,2073,1183
74005244,1472,1153,1965,1524,2068,1183
74085244,1475,1152,1959,1524,2063,1183
74165240,1478,1152,1954,1524,2058,1183
74245244,1480,1151,1948,1524,2053,1183
74325240,1483,1150,1942,1524,2048,1183
74405252,1485,1149,1936,1524,2043,1183
74485248,1487,1148,1931,1524,2038,1183
74565244,1490,1147,1925,1524,2033,1183
74645244,1492,1146,1919,1524,2028,1183
74725244,1495,1145,1913,1524,2024,1183
74805240,1497,1144,1907,1524,2019,1183
74885244,1499,1142,1901,1524,2014,1183
74965244,1501,1141,1895,1524,2009,1183
75045240,1504,1139,1889,1524,2005,1183
75125252,1506,1138,1883,1524,2000,1183
75205252,1508,1136,1876,1524,1996,1183
75285248,1510,1134,1870,1524,1991,1183
75365248,1512,1133,1864,1524,1987,1183
75445248,1514,1131,1858,1524,1982,1183
75525252,1516,1129,1851,1524,1978,1183
75605252,1518,1127,1845,1524,1973,1183
75685248,1520,1125,1838,1524,1969,1183
75765248,1522,1123,1832,1524,1964,1183
75845240,1524,1121,1825,1524,1960,1183
75925252,1526,1119,1819,1524,1955,1183
76005240,1528,1117,1812,1524,1951,1183
76085252,1530,1115,1806,1524,1947,1183
76165244,1532,1112,1799,1524,1942,1183
76245244,1534,1110,1792,1524,1938,1183
76325240,1535,1108,1786,1524,1934,1183
76405240,1537,1105,1779,1524,1929,1183
76485248,1539,1103,1772,1524,1925,1183
76565248,1541,1100,1765,1524,1921,1183
76645248,1542,1098,1759,1524,1916,1183
76725248,1544,1095,1752,1524,1912,1183
76805248,1546,1093,1745,1524,1908,1183
76885244,1547,1090,1738,1524,1903,1183
76965240,1549,1087,1731,1524,1899,1183
77045240,1551,1084,1724,1524,1895,1183
77125240,1552,1082,1717,1524,1890,1183
77205252,1554,1079,1710,1524,1886,1183
77285252,1556,1076,1702,1524,1882,1183
77365252,1557,1073,1695,1524,1878,1183
77445252,1559,1070,1688,1524,1873,1183
77525252,1560,1067,1681,1524,1869,1183
77605248,1562,1064,1673,1524,1865,1183
77685248,1563,1061,1666,1524,1860,1183
77765244,1565,1058,1659,1524,1856,1183
77845240,1566,1055,1651,1524,1852,1183
77925252,1568,1052,1644,1524,1847,1183
78005252,1569,1048,1636,1524,1843,1183
78085244,1570,1045,1629,1524,1839,1183
78165252,1572,1042,1621,1524,1834,1183
78245252,1573,1039,1613,1524,1830,1183
78325248,1575,1035,1606,1524,1826,1183
78405252,1576,1032,1598,1524,1821,1183
78485248,1577,1028,1590,1524,1817,1183
78565248,1579,1025,1582,1524,1813,1183
78645248,1580,1021,1574,1524,1808,1183
78725248,1581,1018,1566,1524,1804,1183
78805244,1582,1014,1558,1524,1800,1183
78885244,1584,1011,1550,1524,1795,1183
78965240,1585,1007,1542,1524,1791,1183
79045240,1586,1003,1534,1524,1786,1183
79125252,1587,1000,1526,1524,1782,1183
79205252,1589,996,1518,1524,1777,1183
79285248,1590,992,1509,1524,1773,1183
79365248,1591,988,1501,1524,1768,1183
79445244,1592,984,1493,1524,1764,1183
79525264,1593,980,1484,1524,1759,1183
79605260,1595,976,1475,1524,1755,1183
79685268,1596,972,1467,1524,1750,1183
79765264,1597,968,1458,1524,1745,1183
79845260,1598,964,1449,1524,1741,1183
79925272,1599,960,1441,1524,1736,1183
