t_us,j1_us,j2_us,j3_us,j4_us,j5_us,g_us
51556684,1680,1068,1683,1524,1870,1183
51636684,1679,1065,1675,1524,1866,1183
51716680,1678,1062,1668,1524,1861,1183
51796696,1677,1059,1660,1524,1857,1183
51876684,1675,1055,1653,1524,1853,1183
51956680,1674,1052,1645,1524,1848,1183
52036680,1673,1049,1637,1524,1844,1183
52116692,1672,1045,1629,1524,1839,1183
52196692,1671,1042,1621,1524,1835,1183
52276688,1670,1039,1614,1524,1830,1183
52356680,1668,1035,1606,1524,1826,1183
52436696,1667,1032,1598,1524,1821,1183
52516680,1666,1028,1590,1524,1817,1183
52596692,1665,1025,1581,1524,1812,1183
52676688,1664,1021,1573,1524,1808,1183
52756684,1663,1017,1565,1524,1803,1183
52836680,1662,1014,1557,1524,1799,1183
52916692,1661,1010,1549,1524,1794,1183
52996684,1660,1006,1540,1524,1790,1183
53076688,1659,1002,1532,1524,1785,1183
53156684,1658,998,1524,1524,1781,1183
53236692,1657,995,1515,1524,1776,1183
53316692,1656,991,1507,1524,1771,1183
53396684,1655,987,1498,1524,1767,1183
53476692,1654,983,1489,1524,1762,1183
53556684,1653,979,1481,1524,1757,1183
53636680,1652,975,1472,1524,1753,1183
53716696,1651,970,1463,1524,1748,1183
53796688,1650,966,1454,1524,1743,1183
53876680,1649,962,1445,1524,1739,1183
53956688,1648,958,1436,1524,1734,1183
54036684,1647,953,1427,1524,1729,1183
54116688,1646,949,1418,1524,1724,1183
54196684,1646,945,1408,1524,1719,1183
54276680,1645,940,1399,1524,1714,1183
54356696,1644,936,1390,1524,1709,1183
54436688,1643,931,1380,1524,1705,1183
54516680,1642,926,1371,1524,1700,1183
54596688,1641,922,1361,1524,1695,1183
54676684,1640,917,1351,1524,1690,1183
54756692,1640,912,1341,1524,1684,1183
54836688,1639,907,1331,1524,1679,1183
54916680,1638,903,1321,1524,1674,1183
54996696,1637,898,1311,1524,1669,1183
55076688,1636,893,1301,1524,1664,1183
55156684,1636,887,1291,1524,1658,1183
55236680,1635,882,1280,1524,1653,1183
55316688,1634,877,1269,1524,1648,1183
55396680,1633,872,1259,1524,1642,1183
55476688,1633,866,1248,1524,1637,1183
55556684,1631,863,1241,1524,1633,1183
56156684,1629,862,1239,1524,1633,1183
56236680,1626,863,1241,1524,1633,1183
56316680,1623,864,1243,1524,1635,1183
56396692,1621,866,1246,1524,1636,1183
56476688,1618,867,1249,1524,1637,1183
56556680,1615,868,1251,1524,1639,1183
56636688,1613,870,1254,1524,1640,1183
56716684,1610,871,1257,1524,1641,1183
56796692,1607,872,1259,1524,1643,1183
56876688,1604,873,1262,1524,1644,1183
56956688,1601,875,1264,1524,1645,1183
57036688,1599,876,1267,1524,1646,1183
57116684,1596,877,1269,1524,1648,1183
57196684,1593,878,1271,1524,1649,1183
57276692,1590,879,1274,1524,1650,1183
57356680,1588,880,1276,1524,1651,1183
57436688,1585,881,1278,1524,1652,1183
57516684,1582,882,1280,1524,1653,1183
57596684,1579,883,1282,1524,1654,1183
57676688,1576,884,1284,1524,1655,1183
57756680,1574,885,1286,1524,1656,1183
57836688,1571,886,1288,1524,1657,1183
57916680,1568,887,1289,1524,1658,1183
57996692,1565,888,1291,1524,1659,1183
58076684,1562,889,1293,1524,1660,1183
58156680,1559,889,1294,1524,1660,1183
58236684,1556,890,1296,1524,1661,1183
58316680,1554,891,1297,1524,1662,1183
58396692,1551,892,1299,1524,1663,1183
58476684,1548,892,1300,1524,1663,1183
58556680,1545,893,1302,1524,1664,1183
58636684,1542,894,1303,1524,1665,1183
58716692,1539,894,1304,1524,1665,1183
58796688,1536,895,1305,1524,1666,1183
58876688,1534,895,1306,1524,1667,1183
58956688,1531,896,1308,1524,1667,1183
59036684,1528,896,1309,1524,1668,1183
59116692,1525,897,1310,1524,1668,1183
59196688,1522,897,1310,1524,1669,1183
59276692,1519,898,1311,1524,1669,1183
59356688,1516,898,1312,1524,1670,1183
59436684,1513,898,1313,1524,1670,1183
59516684,1510,899,1314,1524,1670,1183
59596688,1508,899,1314,1524,1671,1183
59676684,1505,899,1315,1524,1671,1183
59756680,1502,900,1315,1524,1671,1183
59836688,1499,900,1316,1524,1671,1183
59916688,1496,900,1316,1524,1672,1183
59996684,1493,900,1317,1524,1672,1183
60076692,1490,901,1317,1524,1672,1183
60156680,1487,901,1317,1524,1672,1183
60236680,1484,901,1318,1524,1672,1183
60316688,1481,901,1318,1524,1672,1183
60396684,1479,901,1318,1524,1673,1183
60476692,1476,901,1318,1524,1673,1183
60556684,1473,903,1322,1524,1674,1183
61156688,1472,907,1330,1524,1679,1183
61236684,1472,911,1339,1524,1684,1183
61316680,1472,916,1349,1524,1689,1183
61396696,1472,921,1360,1524,1694,1183
61476680,1472,926,1370,1524,1699,1183
61556688,1472,931,1380,1524,1704,1183
61636684,1472,936,1390,1524,1709,1183
61716688,1472,940,1399,1524,1715,1183
61796684,1472,945,1409,1524,1720,1183
61876692,1472,950,1419,1524,1725,1183
61956688,1472,954,1428,1524,1730,1183
62036692,1472,959,1438,1524,1735,1183
62116688,1472,963,1447,1524,1740,1183
62196684,1472,968,1457,1524,1745,1183
62276692,1472,972,1466,1524,1750,1183
62356684,1472,976,1475,1524,1755,1183
62436680,1472,980,1485,1524,1760,1183
62516688,1472,985,1494,1524,1764,1183
62596680,1472,989,1503,1524,1769,1183
62676692,1472,993,1512,1524,1774,1183
62756688,1472,997,1521,1524,1779,1183
62836680,1472,1001,1530,1524,1784,1183
62916692,1472,1005,1538,1524,1789,1183
62996688,1472,1009,1547,1524,1793,1183
63076684,1472,1013,1556,1524,1798,1183
63156688,1472,1017,1565,1524,1803,1183
63236684,1472,1021,1573,1524,1808,1183
63316688,1472,1025,1582,1524,1812,1183
63396688,1472,1028,1590,1524,1817,1183
63476688,1472,1032,1599,1524,1822,1183
63556688,1472,1036,1607,1524,1827,1183
63636688,1472,1040,1616,1524,1831,1183
63716684,1472,1043,1624,1524,1836,1183
63796684,1472,1047,1632,1524,1841,1183
63876680,1472,1050,1640,1524,1846,1183
63956692,1472,1054,1649,1524,1850,1183
64036692,1472,1057,1657,1524,1855,1183
64116688,1472,1061,1665,1524,1860,1183
64196688,1472,1064,1673,1524,1865,1183
64276684,1472,1067,1681,1524,1869,1183
64356680,1472,1071,1689,1524,1874,1183
64436692,1472,1074,1697,1524,1879,1183
64516688,1472,1077,1705,1524,1883,1183
64596696,1472,1080,1713,1524,1888,1183
64676684,1472,1083,1721,1524,1893,1183
64756680,1472,1086,1729,1524,1898,1183
64836680,1472,1089,1736,1524,1902,1183
64916680,1472,1092,1744,1524,1907,1183
64996692,1472,1095,1752,1524,1912,1183
65076692,1472,1098,1760,1524,1917,1183
65156688,1472,1101,1767,1524,1922,1183
65236696,1472,1104,1775,1524,1927,1183
65316684,1472,1107,1783,1524,1931,1183
65396684,1472,1109,1790,1524,1936,1183
65476680,1472,1112,1798,1524,1941,1183
65556688,1472,1114,1805,1524,1946,1183
65636684,1472,1117,1813,1524,1951,1183
65716684,1472,1119,1820,1524,1956,1183
65796692,1472,1122,1827,1524,1961,1183
65876692,1472,1124,1835,1524,1966,1183
65956688,1472,1126,1842,1524,1971,1183
66036684,1472,1129,1849,1524,1976,1183
66116680,1472,1131,1857,1524,1981,1183
66196692,1472,1133,1864,1524,1987,1183
66276688,1472,1135,1871,1524,1992,1183
66356688,1472,1137,1878,1524,1997,1183
66436684,1472,1138,1885,1524,2002,1183
66516696,1472,1140,1892,1524,2008,1183
66596684,1472,1142,1900,1524,2013,1183
66676692,1472,1143,1907,1524,2019,1183
66756692,1472,1145,1914,1524,2024,1183
66836684,1472,1146,1921,1524,2030,1183
66916684,1472,1148,1927,1524,2035,1183
66996684,1472,1149,1934,1524,2041,1183
67076680,1472,1150,1941,1524,2047,1183
67156696,1472,1151,1948,1524,2053,1183
67236684,1472,1152,1955,1524,2059,1183
67316680,1472,1152,1961,1524,2065,1183
67396692,1472,1153,1968,1524,2071,1183
67476684,1472,1153,1975,1524,2077,1183
67556680,1474,1154,1980,1524,2082,1183
68156684,1477,1154,1982,1524,2084,1183
68236684,1482,1154,1983,1524,2084,1183
68316680,1487,1154,1983,1524,2085,1183
68396680,1491,1154,1983,1524,2084,1183
68476684,1496,1154,1982,1524,2084,1183
68556684,1501,1154,1982,1524,2084,1183
68636692,1506,1154,1982,1524,2084,1183
68716692,1511,1154,1981,1524,2083,1183
68796692,1516,1154,1981,1524,2083,1183
68876692,1520,1154,1980,1524,2082,1183
68956688,1525,1154,1980,1524,2082,1183
69036688,1530,1154,1979,1524,2081,1183
69116692,1535,1153,1979,1524,2080,1183
69196680,1540,1153,1978,1524,2080,1183
69276692,1544,1153,1977,1524,2079,1183
69356692,1549,1153,1976,1524,2078,1183
69436688,1554,1153,1975,1524,2077,1183
69516692,1559,1153,1974,1524,2077,1183
69596684,1563,1153,1973,1524,2076,1183
69676684,1568,1153,1972,1524,2075,1183
69756688,1573,1153,1971,1524,2074,1183
69836688,1578,1153,1970,1524,2072,1183
69916680,1582,1153,1969,1524,2071,1183
69996680,1587,1153,1968,1524,2070,1183
70076680,1592,1153,1966,1524,2069,1183
70156680,1596,1153,1965,1524,2068,1183
70236692,1601,1153,1963,1524,2066,1183
70316680,1605,1152,1962,1524,2065,1183
70396688,1610,1152,1960,1524,2064,1183
70476688,1615,1152,1959,1524,2062,1183
70556688,1619,1152,1957,1524,2061,1183
70636688,1624,1152,1956,1524,2059,1183
70716688,1628,1152,1954,1524,2058,1183
70796688,1633,1151,1952,1524,2056,1183
